27232	27232	projects	und	Pandora	1	1	1456147501	1506936001	2	0	0	0	0
27252	27252	projects	und	Eigen Otod Zakelijk Portaal	1	1	1456826101	1506936001	2	0	0	0	0
27255	27255	projects	und	Eigen Zakelijk Portaal	1	1	1456827001	1598850901	2	0	0	0	0
27275	27275	projects	und	Werk_nl Overige	1	1	1456995901	1506936001	2	0	0	0	0
27278	27278	projects	und	MIV	1	1	1457000701	1506936001	2	0	0	0	0
27279	27279	projects	und	MIV	1	1	1457001001	1542876301	2	0	0	0	0
27355	27355	projects	und	UGC_USA_EPM	1	1	1459931701	1506936001	2	0	0	0	0
27440	27440	projects	und	WBS	1	1	1460369101	1506936001	2	0	0	0	0
27466	27466	projects	und	Werkbedrijf-ontwikkel	1	1	1461229501	1506936001	2	0	0	0	0
27486	27486	projects	und	OToD Portaal	1	1	1462186729	1506936001	2	0	0	0	0
27510	27510	projects	und	AVB DVB 2	1	1	1462374823	1506936001	2	0	0	0	0
27511	27511	projects	und	GCU	1	1	1462374823	1530162302	2	0	0	0	0
27528	27528	projects	und	bit_tijdelijk	1	1	1462950452	1571905801	2	0	0	0	0
27580	27580	projects	und	GOH KAS	1	1	1464772202	1590395701	2	0	0	0	0
27643	27643	projects	und	DWBB	1	1	1465904101	1506936001	2	0	0	0	0
27653	27653	projects	und	DWBB	1	1	1465991701	1535712901	2	0	0	0	0
27655	27655	projects	und	DWBB_ont	1	1	1465992302	1465992302	2	0	0	0	0
27657	27657	projects	und	DWBB_ont	1	1	1465992601	1506936001	2	0	0	0	0
27673	27673	projects	und	E-Werkgever	1	1	1466413501	1506936001	2	0	0	0	0
27893	27893	projects	und	Zau	1	1	1468842301	1506936001	2	0	0	0	0
28017	28017	projects	und	Peoplesoft	1	1	1470126301	1506936001	2	0	0	0	0
28102	28102	projects	und	IBM-RHELOracle	1	1	1470997502	1506936001	2	0	0	0	0
28106	28106	projects	und	Reab_oracle	1	1	1470999901	1506936001	2	0	0	0	0
28109	28109	projects	und	MOI-SMBA_oracle	1	1	1471002601	1506936001	2	0	0	0	0
28114	28114	projects	und	Werk-nl_oracle	1	1	1471003501	1506936001	2	0	0	0	0
28115	28115	projects	und	MOI-SMBA_oracle	1	1	1471003501	1506936001	2	0	0	0	0
28121	28121	projects	und	MOI-SMBA_oracle	1	1	1471004701	1506936001	2	0	0	0	0
28122	28122	projects	und	Vera_oracle	1	1	1471004701	1471004701	2	0	0	0	0
28125	28125	projects	und	Vera_oracle	1	1	1471005001	1506936001	2	0	0	0	0
28126	28126	projects	und	Lira Lola_oracle	1	1	1471005001	1471005001	2	0	0	0	0
28128	28128	projects	und	Lira Lola_oracle	1	1	1471005302	1506936001	2	0	0	0	0
28131	28131	projects	und	MOI-SMBA_oracle	1	1	1471011001	1506936001	2	0	0	0	0
28162	28162	projects	und	Lira Lola_oracle	1	1	1471594201	1507216201	2	0	0	0	0
28174	28174	projects	und	GIIO_oracle	1	1	1471602901	1471602901	2	0	0	0	0
28176	28176	projects	und	GIIO_oracle	1	1	1471603201	1506936001	2	0	0	0	0
28178	28178	projects	und	GIIO_oracle	1	1	1471604701	1563168302	2	0	0	0	0
28186	28186	projects	und	Leerproject	1	1	1471606502	1506936001	2	0	0	0	0
28283	28283	projects	und	EMO_Mijn_oracle	1	1	1471944302	1506936001	2	0	0	0	0
28285	28285	projects	und	EMO_Mijn_oracle	1	1	1471945501	1506936001	2	0	0	0	0
28356	28356	projects	und	Reab_Linux_oracle	1	1	1472214001	1545321301	2	0	0	0	0
28357	28357	projects	und	MOI-SMBA_oracle	1	1	1472214001	1527771901	2	0	0	0	0
28369	28369	projects	und	Qradar_oracle	1	1	1472223902	1506936001	2	0	0	0	0
28424	28424	projects	und	HGO_oracle	1	1	1472637901	1506936001	2	0	0	0	0
28465	28465	projects	und	TSC Speeltuin	1	1	1472811901	1506936001	2	0	0	0	0
28467	28467	projects	und	TSC_Speeltuin	1	1	1472812501	1506936001	2	0	0	0	0
28468	28468	projects	und	TSC-Speeltuin	1	1	1472812801	1506936001	2	0	0	0	0
28474	28474	projects	und	Speeltuin_TSC	1	1	1472814601	1506936001	2	0	0	0	0
28477	28477	projects	und	TSC__Speeltuin	1	1	1472828701	1506936001	2	0	0	0	0
28496	28496	projects	und	TSC-_-Speeltuin	1	1	1473070201	1506936001	2	0	0	0	0
28614	28614	projects	und	MIMAS	1	1	1474362301	1506936001	2	0	0	0	0
28702	28702	projects	und	Qlikview	1	1	1475582701	1506936001	2	0	0	0	0
28722	28722	projects	und	ModusOne GOH	1	1	1476183001	1506936001	2	0	0	0	0
28726	28726	projects	und	ModusOne goh	1	1	1476185402	1571906401	2	0	0	0	0
28738	28738	projects	und	K_en_S_apps	1	1	1476349802	1506936001	2	0	0	0	0
28741	28741	projects	und	K_enS-apps	1	1	1476354002	1506936001	2	0	0	0	0
28744	28744	projects	und	K_en_S-appl	1	1	1476360901	1506936001	2	0	0	0	0
28796	28796	projects	und	OMO	1	1	1476974402	1476974402	2	0	0	0	0
28798	28798	projects	und	OMO	1	1	1476974701	1506936001	2	0	0	0	0
28877	28877	projects	und	Vera-TK	1	1	1477655702	1477655702	2	0	0	0	0
28880	28880	projects	und	Vera-TK	1	1	1477656301	1506936001	2	0	0	0	0
28920	28920	projects	und	Confluence-Crucible server	1	1	1477992902	1506936001	2	0	0	0	0
28941	28941	projects	und	Confluence-Cricible	1	1	1478158801	1506936001	2	0	0	0	0
29013	29013	projects	und	Elise	1	1	1479194401	1506936001	2	0	0	0	0
29043	29043	projects	und	PRTG monitoring	1	1	1479460501	1479460501	2	0	0	0	0
29045	29045	projects	und	PRTG monitoring	1	1	1479460802	1506936001	2	0	0	0	0
29118	29118	projects	und	OBI EE	1	1	1480420202	1480420202	2	0	0	0	0
29120	29120	projects	und	OBI EE	1	1	1480420502	1585584601	2	0	0	0	0
29124	29124	projects	und	LIRA	1	1	1480425301	1506936001	2	0	0	0	0
29134	29134	projects	und	Elise2	1	1	1480510502	1506936001	2	0	0	0	0
29148	29148	projects	und	OSB 12C	1	1	1480598102	1506936001	2	0	0	0	0
29179	29179	projects	und	DB-Hotel	1	1	1480929001	1480929001	2	0	0	0	0
29180	29180	projects	und	DB-Hotel	1	1	1480929302	1506936001	2	0	0	0	0
29311	29311	projects	und	KVB	1	1	1482152701	1506936001	2	0	0	0	0
29376	29376	projects	und	Pandora	1	1	1483546201	1506936001	2	0	0	0	0
29420	29420	projects	und	SonarT1	1	1	1483956901	1506936001	2	0	0	0	0
29422	29422	projects	und	sonar-t1	1	1	1483957802	1506936001	2	0	0	0	0
29425	29425	projects	und	Sonar-_-T1	1	1	1483958702	1506936001	2	0	0	0	0
29428	29428	projects	und	Sonar___T1	1	1	1483959901	1506936001	2	0	0	0	0
29482	29482	projects	und	OM Robuust	1	1	1484738701	1506936001	2	0	0	0	0
29494	29494	projects	und	OM-Robuust	1	1	1484745002	1506936001	2	0	0	0	0
29510	29510	projects	und	OM_Robuust	1	1	1484756401	1506936001	2	0	0	0	0
29558	29558	projects	und	Virtualize	1	1	1484916902	1506936001	2	0	0	0	0
29562	29562	projects	und	Eduardo_sandbox	1	1	1484922001	1506936001	2	0	0	0	0
29899	29899	projects	und	WBS2	1	1	1487859301	1487859301	2	0	0	0	0
29900	29900	projects	und	WBS2	1	1	1487859601	1506936001	2	0	0	0	0
30017	30017	projects	und	Databasehotel	1	1	1489486202	1506936001	2	0	0	0	0
30019	30019	projects	und	DatabaseHotel	1	1	1489486801	1506936001	2	0	0	0	0
30023	30023	projects	und	DatabaseHotel	1	1	1489488301	1506936001	2	0	0	0	0
30139	30139	projects	und	Selenium Framework	1	1	1491826502	1506936001	2	0	0	0	0
30252	30252	projects	und	Dwangsom	1	1	1493801101	1493801101	2	0	0	0	0
30254	30254	projects	und	Dwangsom	1	1	1493801401	1506936001	2	0	0	0	0
30333	30333	projects	und	IQ	1	1	1494938401	1554909301	2	0	0	0	0
30453	30453	projects	und	Werkplek	1	1	1496391602	1496391602	2	0	0	0	0
